Row_Num,Processed_Text,Polarity
1361,thi point brad bird longer make great anim movi make great movies end sentence,1
1362,thi film fantastic pixar ha yet anoth great film add impress repertoire oscarwin director screenwrit brad bird wrote direct incredibles ha produc film subtl humor heart veri profound truth voic actor great especi great hear peter otool screen anim beauti around excel made film messag one hold much truth everyone especi today youth tell peopl anyon anything talent dont limit surround upbringing think thi refresh hear becaus often children lie told anything actual offer hope one may feel limit social class also expos fact peopl tri put fals facad themselv hide order feel accept social standard creat society show charact thi flaw ultim accept thi realiti learn true thi thread think veri common throughout pixar films present veri well ratatouille new disneypixar favorite ce film plein de joie de vivre,1
1363,saw ratatouille tonight,1
1364,ratatouille pick culinari metaphor like curate egg excellent parts part excellent part grate good deal good without especi outstanding film ha disarm forethought get ripost critic first person critic anton ego,1
1365,thi one best anim movi last years ha veri inspir stori ha timeless signature ha mani comedi element overload joke make refer present time like shrek,1
1366,tonight went see ratatouil dure preview offer myspac user boston overal movi wa great wa realli funny often unexpect places storylin kept engag entir time overal mood wa lightheart inspiring real feelgood movie admit wa bit skeptic go mean idea rat kitchen kind left queasy left theater excit see released voic actor excel anim amazing iv pari befor overal view veri accurate time could tell exactli citi event take place overal fabul movie highli recommend,1
1367,today privileg see pixar 8 featurelength release current frontrunn receiv 2007 best anim oscar,1
1368,okay admit havent seen anim film theatr long timebut saw preview thi thought look cute noth els bought ticket went saw wa extrem pleas saw anim wa greatth charact cute say fond rats pat rat wa younger almost american tail feel beginning delight watch realli funni part kid love doesnt win award best anim feature someth definit wrong academy,1
1369,may get flak goes rank ratatouil third best ever pixar movies may becaus im older doesnt mean isnt good movie voic good anim stellar like pixar movies joke appeal doesnt hilari support actorvoice like find nemo dori mi absolut favourit pixar movi ever incred e emil linguini dont funni flair like dori e find nemo incredibles found say memor quot lot dori speak whale e show helen new suits ratatouil none except one trailer dont hork overall 810 rank perfect true give anyth less 8 sin also may made bad wa thi annoy woman behind laugh unfunni thing movie,1
1370,fantast cant wait get dvd technic anim light etc aspect film awesome pixar ha rais bar,1
1371,brad bird latest creation take place paris citi thought mani citi world greatest food however problems mainly hero remi patton oswalt rat rat brilliant chef tast fine food rat none less run mad old granni shotgun separ hi family flush one biggest pipe ever follow ghost late great gusteau chef say anyon cook problem poor rat ha face,1
1372,check sneak preview ratatouil last night must say truli love thi movie everyth anim score voic act stori especi story wa excellent,1
1373,attend sneak preview ratatouille say pixar ha done enjoy cars didnt love like pixar film monster inc incred favorites thi movie however wa perfect one complaint veri small wa littl long much voices comput animation music abov stori top notch im continu amaz pixar continu crank great film like children adult appreciate feel critic film goer alik rate thi one veri high wholeheartedli recommend film realli wa fun night movies congrat pixar oh also continu wonder short appear befor feature thi one involv aliensthat ill say realli cute continu fine tradition,1
1374,thi movi wa lot fun however one tight ass peopl think take thi movi seriou like watch gone wind sadli mistaken faizon love david alan grier great particularli david alan grier look got gun line veri low budget comedi first time director also great newscast jerri dunphi ha cameo,1
1375,thi movi hilarious everi time see play television watch till end pack allstar line black comedians,1
1376,first watch thi movi wa released thought wa hilari start amp well thought enjoy friday next friday friday next love thi movie open mind watch thi movie full coars language drug use amp sexual innuendos heap good rampb music add overal feel movie brian hook star hapless excon tri make clean break amp avoid go jail life get anoth strike ie 3 strikes doesnt tri hard stay troubl seem find everi turn amp socal friend sure help back jail quickly cameo appear famou actor monique hilari usualgeorg wallac amp antonio fargas overal movi riot amp outtak end funni movie wa made poke fun 3 strikes ruling sit back amp enjoy,1
1377,thi movi wa hook hilarious dont know see wow great line comedians especially david allen grier faizon love faizon make laugh open hi mouth david allen grier ha funni ass lines definit watch thi come tv mention old school moniqu e40 awesom see earli work great one liners favorit get everi time slap ball hi old ass face still wouldnt wake damn funny definit remind time favorit comedy friday make sens becaus written direct writer director man djpooh thi movi come tv watch havent seen yet rent ittot recommend anyon need good laugh anyon like thi style comedy,1
1378,incredibles far away matur engag pixar film date,1
1379,shortest review ever incredible,1
1380,although incredibles best film pixar ha releas via disney sinc 1995 toy story felt epic went go see toy story 1995 epic scale pictur nonstop frantic pace action sequences etc breathtak contain tour de forc attitud believ blockbust termin 2 crowdpleasing overwhelm picture,1
1381,thi wa somewhat surpris hit came 2004 attent wa compet anim film thi one turn huge boxoffic success word mouth help hi immensely made check sever friend recommend wound agre excel entertainment,1
1382,shortli dreamwork screw uninspir shark tale pixar contain remark success stori incredibles say like find nemo bit better incredibles still amaz movie,1
1383,wow thi isnt best anim movi iv seen long time one best movies period sheer giddi enjoyment stun visuals engag characters industri make film thi much action specialeffect wizardri coupl bignam face front gener dont spend money niceti like write charact development pixar sinc someth prove computergener actors ha done hard love work infus cartoon charact human bigbudget liveact movi dont match go see thi one go see,1
1384,hope thi movi doe realli well becaus thi ha one best anim movi ever seen stori realli cool obviou lot respect sourc superheroes whether comic books serial flick saturday morn cartoons,1
1385,thi websit ha rank thi film one top 250 film ever madey want know something total agre thi verdict thi high definit surreal film master animationwalt disney evok success culmin cinemat brillianc myriad artist product levels accomplish like thi epitom term entertaining resound form evalu initi premis thi film compound dilemma proverbi glori day thing past guy wa footbal hero hi school day wherebi wa routin score four touchdown game eventually fade due knee injuri shape something thi signifi hi best day former head cheerlead wa starlight everi male eye count good looks lose best day well case famili superhero leap build singl bound vigilant crusad captur nefari criminals ultimately vicari damag build citizen meant municip insul ani pecuniari culpability reloc thi would seemingli suggest incredible best day behind also case mani ha beens end result wind case breadwinn get releg monoton plight inan job insur salesman mediocr reduc mr mr state sedentari overli mortgaged thi movi depict even famili manufactur stick peopl repres world fantasy hide afflict midlif crises ultim undo superhero live nonviscer element banal indemn forms traffic jam paranoid nightmar deterior marit trust someon want star footbal playeror head cheerleader incred wish return excit live superhero took capit crime plot veri innovative write thi dress doggerel entertain wa remarkable thi movi ha succinctli homogen blend voic induc appropri heinou cacophoni emot effect illustr exuber despair sound effect outstand thi movie cinematographi incredibles wa superb middl class hangup inject teenag movi televis ever sinc simpsons thi trademark domest rancor purpos appeal broader audienc range found thi film ingeni use satire master digit analog intellig caricatures incredibles kid film overgrown adolescent film everybody famili wa call incredibles movi call fantastic,1
1386,writerdirector brad bird ha someth wa caught offguard bit alway expect pixar film abovepar famili entertainment kind film appeal adult satirical jabinthesid effect charact react would film higher rating whilst give bright colors action silli appeal kids watch incredibles sixth featurelength offering wasnt entertain amus sinc 98 film bug life almost brought back emot impact felt theater first time get toy stori system,1
1387,incred great film probabl favourit pixar pictur toy stori best differ favourite take properli get action deliv spades,1
1388,final saw pixardisney incredibles sever schedul glitches writer director brad bird incredibles truli incredible one best movi year cgi anim cut edg simpli stunning like pixar project ha solid stori foundation bird use superhero mytholog tell funni poignant story forfeit withhold greatness true importantli disservic around us stori begins mr incred craig nelson wa superhero superhero voic nelson mr incredible veri confident verg cocky use hi super strength power good marri super elasticgirl holli hunter however mr incred soon fall victim like hi fellow supers plight litigi society peopl save su instead get malpractic insur would differ movie persecuted prosecut super assum secret ident covert govern reloc program also promis never use power even good,1
1389,pixar film get good review critics seem fall themselv incredibles im sure,1
1390,tire read review anim film violent children deal matur issu like segreg death simpli grown small children sinc decid water truth children exactli old enough certain issues whi anim mean suppos children anim ha allow movi maker break molds ha allow thing could done regular actor locations use cgi accomplish effect otherwis couldnt whi art illustr consid level art comput graphics dont feel becaus someth made children dumb dont believ adult superior watch someth animated stori gear toward children aesop fabl fairi tale brother grimm han christian anderson told teach life lessons dont cri wolf happi dont trust strangers lessons stories water show evil depth greed sloth envy name could take hold person,1
1391,yes iv seen thi stori million times im also veri big fan disney pixar together thi time got hooked fear rent mani friend convinc take look feel love,1
1392,tough superhero allow manifest prowess due lawsuit ha made go superhero protect program live life averag joe,1
1393,pixar ha prove ethic capabl inextermin even toughwil dreamworks gradual attempt catch standards pixar new title onc experi great gratifi anim deep insid humor enthral plot keep laugh loudli veri end dreamworks titl compar pixar peculiar seem rip titl pixar creat fake illus originality pixar ha creat anoth chefdoeuvre doubt dreamwork onc rip idea creat titl relat superheroes 9510,1
1394,incred proof pixar focus stori charact rather injok celebr voices dreamworksfeatur anyth wrong look shrek 1 2 okay quit lot popcultur refer thi film becaus story doesnt stop incred incred movie,1
1395,wow movie honestli say thi top ten movi time pixar continu themselv everi movi release,1
1396,often said 2 thing thi world guaranteed death taxes would like argu third pixar movi instant classic ever sinc first toy stori wa releas 1995 eagerli await releas new movie incred wa releas 2004 could get theater soon enough needless say wa disappointed time gener superhero movi releas everi months pixar creat superhero movi engag stori focus charact watch hero save world total destruction,1
1397,shrek awesom movie base ordinari fairi talesth main thing break rule enchant stori show differ way whi princ need perfect whi princess need beautifulwhi need live perfect castlewhi cant royal problematic answer answer shrek way thi movi lot humor prepar laugh donkey annoying biggest part fun come,1
1398,im one person prais shrek time one greatest movi ever made like mani person seem quit frankli never realli understood hype wa still give credit thi movie veri entertain fun watch,1
1399,im old dude 75 exact work day wa everyth mainfram programm hitech startup tech admin thi sentenc onli show whi interest product dreamwork course pixar come comput background permit veri impress wonder skill creativ go make movi shreck,1
1400,bodi onc told world gon na roll aint sharpest tool shed wa look kind dumb finger thumb shape l forehead,1
1401,shrek complet new never ha fulli cgi movi taken twists turns surpris shrek full parodi numer fairytales humor well humor best grown men laugh joke farquaad statur hidden mean behind everi littl comment cours shrek like movies ha emot moment lie complet new moment arent cheesi anything kind funny time view wont realli feel like laughing youll feel like characters,1
1402,enjoy thi first second time saw wa enough second film came prefer one onli complaint thi movi wa eddi murphy charact yak incessantly get nerv awhile give rest eddie,1
1403,shrek fun peopl havent seen thi movie wari see popular give try worth watching probabl win,1
1404,shrek green ogr live swamp hi king send mission must complet get hi land back,1
1405,thi assuredli perfect film marvel sendup fairytal genr script great thi ha romance humor talk donkey car chase make fun mouse could ask movi spoof karaoke ha harrow perform gingerbread betcha voicework spot even eddi murphi enjoyable great fun except michael eisnerid love fli wall eisner offic morn thi cop oscar anim feature veri entertain well worth time recommended,1
1406,shrek wonder parodi everi fairytal stori think kid ha charm humour ton fun delight film enjoy addition shrek ha plenti subtl innuendo adult theme run seamlessli along side story much may pass younger children without spoil ani element enjoyment time enhanc enjoy older viewers,1
1407,much enjoy first shrek honestli almost die laugh love shrek 2 first shrek wa sweet innocent second took us differ edg terrif anim drop floor laughabl jokes antonio bandar cat wa great addit cast kill dont understand whi shrek 2 wasnt top 250 could someon enjoy thi shrek,1
1408,know expect say like shrek true fan first gaga second gang dreamwork wa smart enough monkey around win formula wit charm shrek mike myers fiona cameron diaz donkey eddi murphy fantast fairytal creatures,1
1409,ok admit surpris gone origin shrek wa irrever made fun children stori known man second one line expect still long time sinc iv seen entir theater laugh start till end movie wonder new charact love pussi boots superb anim allround well made movi everyon enjoy please whatev read ani comment like thi one befor go see movie ruin watch credit end surprises enough said enjoy film guarante make ani blue fade away,1
1410,much prefer thi sequel even though also like original million viewer kid adult thi second edition wa better first one follow reasons,1
1411,mani ways shrek 2 fairi tales kill billvol2 kung fu genre although veri differ movies spoof previou movi type load insid allus look length imdb trivia section use latest technolog creat hyperr qualiti goe beyond forerunn creat feel viewer see someth ha seen also stay true genres formula convent charact plot though seemingli worn still love result movi satisfying meet deep root need novel refresh ways,1
1412,thought thi movi would wors first shrek actual turn realli good thi tale love comedy mike myer eddi murphi star thi sequel john clees juli andrew parent princess fiona thi movi say play part well perfect see mike myers eddi murphy john clees raw comedian befor children movi john clees work humor depart tbs thi movi worth money worth time shrek fan eddi murphi fan thi movi,1
1413,realli like origin much thought wa 20 minut long bit disgust intend audience sequel wa brilliant veri funni pure pleasur watch,1
1414,rememb long shrek wa theaters rememb mani time laughed well shrek 2 bring back excit laughter myer star shrek murphi hilari donkey diaz fiona,1
1415,ok know thi movi hasnt gotten best review person think absolut amazing,1
1416,took daughter eight year old see thi movi friend like lot thought wa funny even though saw first two doesnt rememb wasnt compar first two vote daughter nine ten love first shrek movie dislik second sinc heard thi one wasnt go veri good went pretti low expectations wa pleasantli surprised actual laugh loud part found stori flowed never onc thought glanc watch wa pretti well entertain throughout plot wa ingenious contrary wa old story smartli humor lines appreciated would give five ten,1
1417,im big fan first two shrek movies first shrek particular wa hilarious heartfelt origin delight whilst shrek 2 couldnt match first film originality wa still huge enjoy piec entertainment shrek third franchis ground halt dont hate shrek third find sluggish stuf mani charact lack ideas wa trepid approach shrek forev,1
1418,best shrek special movie one best movi alltime masterpiec par mona lisa master shrek ambiguity never certain shrek realli believ valu professed time set abov world long affect common people thi symbol hi exploitative patron love choru girl fiona charact given paperthin characterization closest thing flaw perfect movie despit film pessimist outlook stud moment joy beauti emot truth support cast characters regular wells mercuri theater also superb mani scene thi movi linger forev memory one left stir vision frailti human condition film give us easi answer fierc critic mani charact univers compass sympathy thi perhap vital ingredi great art influence wa immediate incalcul mostli unacknowledged film wa box offic critic failur due hearst effort wa year later thi film got respect deserved nowaday one live film director seriou artist intent ha deepli influenc shrek 4ever masterpiec creativ touchstone,1
1419,realli cool like dreamwork anim anymore sure theyr pixar sure theyr hung star power pop cultur references iv still enjoy major film lot love first two shrek movies funny entertaining terrif animated best anim love stori made fairi tale romanc perpetu idea love beauti peopl even masterpiec beauti beast ha cake eat thi point princ princess better common people shrek idea find happi wa much palat found first film delight second even better,1
1420,shrek forev yes offici titl seen first real shot film welcom return form disappoint shrek third look beauti hit wrong notes thi one ha recaptur fun franchis potenti darkest one term plot altern univers stori done death appeal natur mani charact make thi one work well fact filmmak clearli tri wrap stori includ small bit retcon beginning pay toward end 3d occasion fall trap throw thing toward audience charact set beauti anim dimens textur shrek donkey particularly improv even wonder wa kung fu panda 3d actual add enjoyment first two remain crown jewel franchise thi worthi addit suitabl end well saga strong word storylin bonus eddi murphi get sing sever song within movie,1
1421,shrek forev fantast movi veri well written storylin outstand voic cast charactersth shrek film seri emot funni movi veri begin alway humour kid adultsshrek forev wa fourth time row love shrek moviethi movi also fill love new charactersi particularli like butter pantsa child huge fan shrek constantli ask start movi hi signatur roarit definit good first second shrek big improv thirdshrek forev pleas final great film seri fan previou shrek definit impressed,1
1422,simpli perfect film enjoy everi minute found anim superior mani film genre write hilarious veri riski joke toss still suitabl everyone mani peopl say show 3d effects complet thi point view saw 2d version fell love film,1
1423,dismal effort wa shrek third real expect thi fourth outing dreamwork lucr green ogr hi fairytal pals wa look wa hourandahalf mindless distract veri bore crosschannel ferri journey,1
1424,day shrek rescu curs princess fiona tower wa kept prison dragon parent king harold queen readi sign contract cun rumpelstiltskin deliv kingdom far far away present days shrek feel bore fiona hi famili friend near breakdown miss year wa terrifi ogre rumpelstiltskin overhear discuss shrek fiona meet shrek offer deal make feel frighten ogr return shrek deliv one day hi childhood rumpelstiltskin shrek lure far far away distort reign tricki rumpelstiltskin shrek miss hi famili friend ha win fiona heart save far far away hi friend,1
1425,went see thi film last night friday 9th juli 2010 laugh loud first time heaven know long,1
1426,famili essence start one keep one becom one protect one famili film famili alway go ring right bell unless eddi murphi thi exception funny sharp clever want tug heart strings everyth great famili film ha much humour keep grown happi doe kids,1
1427,wa abl see monday gf work blue sky studio crew show 3d wa fan second movi didnt realli enjoy actual enjoy third movi veri much wa fun heart warm time 13 year old daughter get dvd like movi enjoy watch see like 20 time next year hat shrek 3 anoth movi watch onc group movies think graphic amaz film digit anim sceneri amaz 3d wa design begin shows,1
1428,ice age 3 wa realli funni stay true series old characters whole new adventur everyon ani age enjoy,1
1429,enjoy ice age amp ice age 2 thoroughli wa hope ice age 3 would justic part 1 2 ice age 3 let wife preeti blast complet 3 entertain,1
1430,6 hour agoi went movi catch 440 show ice age dawn dinosaurs older sister boyfriendi like first movi havent seen secondbut didnt stop want see 3rd instal popular seriesboyam glad spent money 94 minut life see thisth movi wa pack humoractionadventureinterest charactersand even heartther mani relationship charact thi movi help meltingmanni elli 2 happi woolli mammoth expect babyscratth squirrel continu hi hunt acornsmeet femal squirrel name scrateescrahtayand fall hersid becom parent discov 3 egg undergroundin shorti love thi movie,1
1431,manni anxiou pregnanc elli build playground offspring meanwhile scrat disput acorn femal scratt fall love diego feel old sinc unabl catch gazelle lone sid feel jealou manni elli find three dinosaur egg underground cave steal bring surface hatch egg dure night next morning three dinosaur babi believ sid mother follow everywhere,1
1432,ok big plu thi film better 2nd didnt particularli like go see 3d peopl criticis thi gimmick go tri 1st rather base opinion critics opinions excel realli beat year earlier exampl 3d film although didnt see coralin cinema cant comment comparison,1
1433,wife attend earli press screen third ice age instal two week ago wonder time film easili top second outing series right par first right mixtur new charact set vs older one wev grown love especi scrat watch whole movi thi guy,1
1434,took 8 year old daughter see seen first film televis recently dont know one us enjoy wa definit case sequel exceed qualiti original charact much better defined sid sloth wa film heroin eyes stole show excel one liners relationship three main charact wa excel amp effect superb find imposs say much enjoy thi film found engag throughout scene scrat fight hi acorn inspired,1
1435,thi love film great anim brilliant storylin anim film,1
1436,oki usual avoid sequelsespeci anim sequels tend derivative almost plot less wast time,1
1437,similar first ice age promot materi sequel wa theatr way advance courtesi scrat charact usual antic get elus acorn scrat open movie emul style first provid laughs also intermiss actual scene main cast,1
1438,famili absolut love thi movie thought achiev rare accomplish better original husband says stole everyone without spoil movie let say bit broadway musicals movi new classics everyth vultures music number one ha gotten stuck head far ill go one,1
1439,ice age meltdown gang back manni ray romano sid john leguizamo diego deni leary find themselv postic age catastrophe ice melt move herd valley befor becom lake fortunately worri ani carnivor dinosaurs extinct thi wa cute film worthi original kid realli enjoy thought best part wa scrat acornlov rodent ha larger role play thi movie queen latifah also realli good ellie mammoth think possum,1
1440,graphic even surpass origin stori wa hilarious crash eddi great new charact skrat ha expand almost wiley coyot role less acm apparatus wonderful queen latifah ador perfectli cast grown love origin charact manny diego sid kept faith origin charact writers write pure genius one liner slapstick abound end cute word must seen anyway given away person find thi best anim ever wit fine exampl best today technolog ha offer,1
1441,sequel 2002 ice age ha manag recaptur magic first film whilst beat recent effort cgi film didnt come pixar thi time around three friend manny sid diego must join newli form herd escap valley live ice begin melt threaten flood valley,1
1442,highli enjoy film nari dull moment diego sid manni find way meltdown peril found first ice age movi wa duplic danger wasnt immin due fact meltdown partli blessing ice age wa bad subtl flaw someth creator could avoid unless want make midic age movie tribe surviv multipl thousand year addressed cares mayb actual live ecuat first movi ice cap reach final year ice age decad later climat warm caus mix emot found ice age ii central theme friendship spite differ humor found tri situat play well overcoming fear face danger promin theme joke fli fast furiou ages protosquirrel steal heart hi absolut devot cach acorns strong product twentieth centuri fox,1
1443,sever aspect thi film found veri enjoyable terrif animation delight vocal perform actor involved irresist imagin charm john leguizamo shine heart movie sloth inspir us good time give us hope still imagin left hollywood hi creation veri talent vocal turn perfectli interact actors styles romano deadpan deliveri thi time ha found heart sore miss last time wa bore attempt leav hi charact personality romano ha found essenc manni ha fun compliment queen latifah love goofi ellie leary diego showiest turn also ha great moments,1
1444,ever sinc hollywood fulli adopt comput anim famili films ha great varianc quality great arent worth film print pixar continu set bar movi like toy story find nemo incredibles lot peopl complain movi thi genr par pixar doe mean bad movies find nemo gold standard ice age silver anim beautiful charact funni engaging stori fast pace moving deserv anoth follow stori center around manni mammoth syd sloth diego sabretooth tiger make way great valley befor quickli thaw landscap flood land along way meet two possums femal mammoth name elli think possum dont askyoul find join sever speci make way boat carri safeti great flood comes also tri stay ahead two fierc sea monster alreadi thaw ici prison also back scrat squirrel continu hi hunt hi belov acorn hero reach destination manni elli find love scrat ever reunit hi prize acorn diego conquer hi fear water syd ever find respect importantlywil famili enjoy thi movie cours thi excel famili film mix humor kid adults veri young children littl frighten dure sea monster attacks mean induc nightmares charact still incred lovable movi veri good teach strength famili togetherness better first movi counts person favorit scene ha scrat vs school hungri piranhas scrat fall water piranha snatch hi acorn let say doe take well thi rank high abov recent cg anim movi like madagascar doogle person like ice age film better two shrek movi find highli overrated kid hope ice age 3 ani higher praise,1
1445,love ice age 2 wa veri anxiou watch thi movie final two day ago mani funni moment thi movie like sid start singing speci ha futur clap hands scrat tri take gigant nut everyth goe wrong even manni tri say elli onli mammoth alive need preserv specie lol didnt watch thi movi origin english language wa sad loos queen latifah voic elliea well great voic ray romanojohn leguizamo favoritedeni leary way ice age first movi one kill animals mani peopl ask anim survive thi one explanations,1
1446,scrat littl squirrel bookend ice age ice age 2 meltdown open thi past friday american theatres hi isol storylin one thing enjoy becaus ha unpredict hairpin plot visual crazi rube goldberg sequenc right center real action,1
1447,love thi hilari moviepeopl say thi better origin boy sure rightal part gut still hurt see thi movieget ticket right away see tell us opinion thi movi say love thi movi becaus gon na like itit wa burst nonstop funni busi made herethi one becaus part one better rest sequelsbut thi time part two wa much cooler better ice age 1no way critic cant say thi america funnist movi yearthi someth worthwhil see whole damn lifewhenev see thi movi upset thi right thing make thi cheer weatherthi movi live forev laughter never go awaygo tell world spread new movi everyon mind ice age twoth world greatest movi sinc godfaterwait till ice age three show movies,1
1448,iv also seen first ice age wasnt expect much time went movi hope enjoy anim movi look nice trailer wa surpris find veri funni stuff especi squirrel scenes left satisfied sens wa usual disneypixar summer vacat animation ice age 2 wa complet differ ballgame went high expectations read stuff made sure wa theater late hour avoid excess restless children earli session made sure watch origin english version well paid even though stori basic certain movi isnt key point key point thi one extrem funni goof situations grandli express squirrel make star appearance also oldand new charact becom veri strong funni keep rhythm movie veri funni situat throughout film also thi film ha someth alway find import anim movies kid movie perfectli direct adult humor taste kinda like shrek top 3d effect truli astonishing want laugh aloud go watch ice age 2,1
1449,want take older kid movi famili time went saw ice age meltdown realli lack someth better see look like bad year movi bright side well save coupl hundr bucks pleas say love thi movie laugh much found veri enjoyable wa much better first one dont know iv ever said movie charact witti entertain scrat get lot screen time hi plight great acorn like first ice age see sequel complet risk free great film young old alike enjoy,1
1450,movi wa good whole good last one funny couldnt help laughing movi wa hilarious good anyway stori wa good fairi tale ending sort know kiddi stori happi endings song middl bore bit wa good whatever sound effect okay like stori wa nice visual special effect good kid youngster gon na like movie worth watch movi keep glu screen whatever lot adventur middle charact diego sid etc funni good movi doesnt bore want movi lot funni dialogues stuff thi movi must,1
1451,fantast film fan series wa bit skeptic take far however thi film ani indication seri strong ever feel comfort return charact anoth adventur dont see fan seri disappointed film fast fun carri excel messag import famili import bunch new charact freshen film band pirates includ love interest diego sid accompani hi grandmoth humor oblivi danger situat charact get scrat also get plenti time chase hi elus acorn footag wa releas part advertis scrat continent crackupcompris film however also hilari scene end final reach treasur island map acorn seen advertisements lead,1
1452,fox anim provid anoth brilliant addit sequel name ice age 4 continent drift previou viewer ice age thi movi offer ask cute cartoon movie wit combin light sens humour love keep movi live along sweet romanticism valour true sens belongingness sensibl love herd saber deigo wa alon find partner imagin next sequel make may someth sid,1
1453,best anim series ever watched ice age fantast whole new adventur everyon ani age enjoyth anim wa beautiful film series anim get better sceneri color great charact well done welli wa realli impress film wa funni amusing couldnt stand reach today watch ice age 4 year watch thi film got strong polit messag get togeth peopl couldnt agre mayb requir view world leaders probabl viewer ice age hope thi last part thi funni action thank contribut thi action train,1
1454,scrat accident provok continent cataclysm storm manni separ elli peach iceberg diego sid granni promis find way return home,1
1455,obviously origin never touched said peopl tend think sequel get worse nowadays arent stop three ice age exception granted releas sequel arent necessarili better arent bad long dont take seriously like peopl fun enjoy ride sequels enjoy thi one thought plot wa reason realist enjoy characters new old thing made giddi excit wa realiz captain wa play peter dinklage huge fan fan game thrones play fantast villain contrast fan jennif lopez ani mean like charact wellthat may may anyth fact realli like white tigers,1
1456,watch ice agein movi theater like movie spite fact ice ageha mani flaw scientif errorslik humanssabersdinosaur mammoth live period even locat stori passeslook north americabut ha characterist iceland example fun even sounless veri severe,1
1457,first saw ice age subiaco cinema came back 02 wa onli 13 time even like sort warmth,1
1458,11 year pass sinc first ice age movie,1
1459,saw movi two grown children although wa clever shrek thought wa rather good movi theatr surround children spring break wa sound know children like parent also seem engaged death appar death charact brought appropri gasp comments hope peopl realiz thi movi wa made kids wa success although like person like scrat,1
1460,rel small budget anim film onli 60 million peopl fox anim blue ski studio done incred job,1
1461,id say thi one best anim film iv ever seen like first time realli appreci second viewing week ago see whi sequel great busi box office apparently lot peopl like thi movie,1
1462,ice age one cartoon movi ever produc blue ski studio releas 2002 company first introduc main characters squirrel name scrat voic chri wedge pleas note sound scrat scream sound tom scream tom jerry cartoons woolli mammoth name manni voic ray romano everybodi love raymond sloth name sid voic john leguizamo titan e saber tooth tiger name diego voic deni leari pixar bug life,1
1463,ice age onli anim year eyes also best anim featur iv ever seen,1
1464,thought ice age wa excel movie woman 30 children still seem realli enjoy humorous witti anim movies sid best charact seen time better bartok anastasia although wa realli humorous think hi charact could match even beaten even humor melman madagascar seen movi least 15 time obviously quot movi work mani occasionsyesstill favourit scene part sid say oh oh oh love thi game sid manni continu figur squirrel tri tell tigerspack wolves pack bears pack fleas pack whiskers pack noses pack derm pack lies pack troubles pack wallop pack birds pack fli fish howev part goes funniest part whole movie although also realli enjoy humour behind put sloth map mani part well onli anim movi remot compar ice age brother bear,1
1465,around earli 21st centuri comput anim famili film realli taken recent hit shrek monster inc peopl start see money thi business blue sky first ever anim film may veri origin film known ice age ha enough charm laugh veri acceptable,1
1466,onli kid first saw didnt know expect never heard name thi movie brought thi world classic anim wa still thank brought back comput anim wa still new time went theatr soso expectations walk smiling look today occasion find reach tissue stori well told found laugh sid antics scrats never gotten old thi movi way ever old enough understand also found implied still tragic death manny famili reveal one saddest moment thi beauti anim film nonetheless still great movi ha even better messag kids injok adults,1
1467,thi obvious aim market monster inc shrek differ less cartooni feel despit deliber cartooni characterist lead creatures stori one massiv face moral end like tug shirt sleeves choos tell stori relationship differ animals know outcome cant help drawn,1
1468,ice age good movie doubt popular anim flicks appeal age ha decent enough mix humour keep famili entertained love ice age grow memori one favourit anim movi time rewatch weekend 7 8 year previous view felt littl flat sid serious carri film mani joke major dialogu come support cast pleasant job manni entertain share good chemistri film reli heavili sid presence,1
1469,gener generation pixar dreamwork anim ha start becom veri success cgi anim compani creat great hit like toy stori 1995 stori toy come life face mani villain mani danger lost adventur shrek 2001 ogr sent mission hi donkey friend rescu princess epic tale pop cultur references befor continu make groundbreak movies blue ski studios divis 20th centuri fox animation seem face two compani make first debut cgi anim genr make thi veri first masterpiec past ten years ice age stori three paleolith anim name manny mammoth diego sabertooth tiger sid sloth adventur return babi human tribe,1
1470,final got see infam ice age apart mayb dead funni id hope see brilliant teaser bad word say sure glamor disney productionbesides fox 1st attempt full length cg movie got immens heart occasionslik look manfred eye see sad glimps hi past found verg tears reunit babi father couldnt hold anymore movi ha troubl walk thin line sappi clich manag bring best end result one touch anim creation ever seen great funni look charact quickli grow youand great voic talent well mani funni memor scenes especi scrat behalf make movi enough reason give go plu dodo scene person favorit funni scene 2002,1
1471,wonder movi ages,1
1472,could disagre call thi movi bore perfect movie fun fastpaced highli entertaining theater full children laugh almost nonstop even husband honestli want see latest star wars movie grudgingli admit wa pretti good,1
1473,thi childrens movie think peopl keep forget review kid would love thi movie adult went adult sister howl laughter whole time scienc fiction movi joke almost kill dead laughing think kid would love animals cute cutesey ben stiller voic wa perfect silli lion character chri rock didnt say anyth shocking anim sceneri wa beautiful charact good wa jam pack full humor grooviness lot imageri remind groovi retro stuff im partial groovi retro stuff think make mind whether see instead read reviews wink wink nudg nudge cheer,1
1474,attend press screen lo angeles thi movi reel hoot wa simpli hilarious spoofs takeoffs refer movies music charact come fast furiou youll probabl need see sever time catch shh talk theater plot bunch new york citi zoo anim end back wild madcap adventur along way excel animation voices music jokes spoiler wa 85 minut want wa spoiled cant wait madagascar 2 pleas stay seat end credits complet end treat dure credit special treat veri end,1
1475,mood see movi ha big impact much enjoy saw thi cinema pack young famili went well laugh lot kids cinema explain daughter pansi meant softy even felt useful,1
