Row_Num,Processed_Text,Polarity
489,rotterdam festiv iffr 2014 nutshel statist imposs coincid slow develop overal profici pace bearabl steadi progress along,1
490,guess express wait sole excit soler disappoint,1
491,shoot visual fanci autumn ozcan alper sceneri present within context essenti sceneri excus drag agoni comment ask myself rebellion postmodern disobedi,1
492,grant turkish visual aspect wonder pale color scheme paus exhibit photograph glad hang wall,1
493,sad sight talent filmmak allow themselv luxuri vaniti,1
494,obsess underli theme forgot need gave 5 happen,1
495,friend mine kar land place fond atmospher creat sound constant militari maneuv background usag loud sound reserv nice visual camera profession isol creat larg field snow perfect setup,1
496,creat drag innoc victim parent grandpar tradit beat theme death,1
497,begin impress cinematographi turkish direct gener content satisfi dure expos nice sceneri reflect turkish rural profession base compon miss wouldnt miss deep soul couldnt ask myself ruin reput sceneri content prais,1
498,respect effort filmmak clich welldon opinion dialogu speak dialogu artifici afraid miss subtext although deep subtext fine art direct mention compar context sever final dure contrari viewer opinion use nice overal clich comedi absurd special genr everybodi tast easi satisfi everybodi keep respect favorit type,1
499,amaz term cinematographi storylin beauti somehow atmospher settl religi connect amount physcolog content need deep dive overal par reha erdem difficult add track record reha erdem turkish auteur maker line amazon pleas remov 10line criteria thank,1
500,epitom hate hollywoodizationbastard fx adequ dumb abysm anyon hollywood courag ought test audienc,1
501,evalu opinion hate select lost count number contributor gave unnecessarili roman ruthless result disappoint viewer extent polaris opinion,1
502,river next thingaccord declar qampa session follow 63rd edit berlin festiv titl name kurdish jn turkish although circumflex woman wel misinform kurdish version turkish version jin cin ghost,1
503,hole exist compar intend,1
504,okay expectationit portrait dull lower class turkish peopl lifetheir naiv unreach dreamstheir hopestheir strugglestheir obstacleswhen suppos collegetwo financi supportthey desir normal peersthey trap gono top famili expect societi prejudic weigh struggl escap crash wallbut halfunlik develop couldnt understandend okay process betterfilm endedfirst cross mind,1
505,araf begin shot giant pot train sand tip sluggish pace becom clear seem sand surfac burn hot orang glow molten metal pour pot,1
506,set small town karabuk midway istanbul ankara araf limbo explor empti live whom roadsid restaur olgun bari hacihan drunken father mother becom frustrat eventu abandon zehra neslihan atagul word express teenag zehra monoton believ affair trucker mahur ozcan deniz soon fizzl leav pregnant alon scare tell happen stillborn babi bathroom local clinic olgun happen zehra embark orgi violenc land jail yesim ustaoglu similar term subjectmatt pelin esmer recent gozetlem kulesi watchtow explor live women grow rural societi prospect futur marriag frighten confess front tradit famili left isol doom suffer disappointingli ustaoglu explor depth incorpor sever linger closeup zehra olgun profil tell relationship closest frequent silenc word commun narr tend sag place hour araf perhap hour equal effect recount concis,1
507,finest turkish product until 2000 technic crew 15 countri nativ turkish unusu number shoot locat turkish among defin product standard turkish standard allow turkish particip seriou festiv shame small kinda fella photographi authent atmospher smart edit sound design vlatko stefanovski sit relax teenag,1
508,mainli polit effect violenc against kurdic popul turkey simpl protagonist live polit aim domin artist contain beauti shot istanbul southeast turkey,1
509,vote polit messag pleas bewar direct turkey light camera cheapest ethnic solut,1
510,polit kurdish youth citi modern turkeyth writer tri tell heartless turkish polic tortur kill innoc kurdsit clear polic run policear terroristhav broken laww knowin middl hide seek storyan innoc our hero teenag girlwhich evapor unfortun unansw question movieforfeit purpos,1
511,unfortun exampl success simpli attack republ turkey,1
512,arthous project turkey search sponsor often polit motiv determin sponsor invest exampl sponsor eu critic turkish histori,1
513,admit begin belong minor subgroup turkish carri certain noir element turkish coincid angelheart similar unbeliev polic detect kemal investig suicid musician apart shot face face nor anybodi photograph polic believ suicid gunpowd remnant hand nevertheless unlik angelheart urg kemal investig case deepli impot misogynist detect deeper quest face disturb event burdensom togeth pressur organ ie secret sect polic depart certain element noir stylist level dark citi reflect expressionist camera angl light stair symbol provid psychic atmospher final act close cinematographi turkish noir clear semblanc angelheart deem philosoph level neonoir togeth blade runner deal disturbingli question ident,1
514,cinematographi trksoy glebeyi awesom captur emot state throughout visual satisfi dinner direct success colour perfect environ dark cold suppos,1
515,mel gibson seem downer english dislik certainli base misplac jingoist pride,1
516,shockingli onesid portray tragic event left thousand innoc dead side angloscottish border,1
517,hate braveheart englishman histori student insult obviou mel gibson hatr england britain randel wallac basic histori scotland war basic,1
518,biggest heap dog dung unleash public absolut redeem featur soundtrack crap bear relationship histor direct woefulli accent joke save jame cosmosa genuin scot expect battl straight monti python leg chop victim toppl expect fight coward black knight monti python holi grail total side pervert twist version histori presum pander sort scottish footbal yobbo hate english blame ill south hadrian wall agre wee jimmi cranki gibson scream freedom finish given true event suggest mel gibson next prejudic rule head read histori book,1
519,titl came harsh prais loss hour horribl throughout unnecessarili extrem direct forc convers summari turkish blew consid piec art fairli emot respons drama neither nor trigger mimic havent smile laugh cri confus disappoint happi expect break dure entir final fade song compos handl fade,1
520,honest zeki demirkubuz favorit turkish filmmak masterwork masumiyet easi miss gener buzz haluk bilgin derya alabora demirkubuz 15 masumiyet chanc learn truth behind bekir ugur zagor told bekir monologu masumiyet,1
521,number turkish ikliml gegen die wand mustang cours magic winter sleep absolut nadir cinemat skill region ultra contriv dialogu wooden continu insert conclud left hang hour partner left altern yawn figur certain clip insert refer line weak nonexist offer demirkubuz ill ten grab attent id quit,1
522,dislik usual wonder normal answer assert absolut convict masumiyet rate list abov thousand,1
523,itiraf fifth zeki demirkubuz satisfactori previou yazgi masumiyet concern topic itself focus absorb subject matter ie confess daytoday problem mutual relationship deserv attent hand particular technic defici shortag holist standpoint screenplay averag easi demirkubuz usual concentr itiraf although perform lead taner birsel basak koklukaya abov averag simpli demirkubuz specif event attempt perplex issu human relat bound heavili trust perform extraordinari event screenplay instanc despit claim realist tragedi sever exagger surrealist event simultan opinion use scenario cut unnecessari version preliminari frankli,1
524,firstli name nc sayfa cgunz sayfa third page signifi zeki demirkubuz independ direct produc lead whose stori usual listen burst laugh thin line separ death hesit hope neither nor death honest anxieti neither rate nor showi adventur exist ordinari dostoyewski guilti analyz tell backstag turkish content zeki demirkubuz walk hope turkish european,1
525,usual problem someon whose accomplish less easi demonstr touchdown legisl pass war won convey tast artist artist case geniu geniu,1
526,spoiler ahead,1
527,rave beauti mind direct manipul screenplay horrid suppos base true john nash wife divorc ye nash homosexu nash yeah mr nash use truth stuff hollywood wife divorc homosexu ting need jerk hell himself chip shoulder woman jerk care hollywood media break wish learn decis tv etc allow themselv con media academi award popular contest screenplay whatev nomin chanc hell win ie memento ghost mulholland drive etc,1
528,clean logic pictur pathet sum tire hollywood clich,1
529,nadir hollywood dishonest trickeri whitewash falsehood masquerad explain popular clue,1
530,turkish easili pace run slow cinematographi,1
531,set wild isol landscap tepenin ardi tell simpl tale war sustain rural exist perpetu threaten presenc nomad beyond hill henc titl learn emin alper describ allegori contemporari republ turkey fear invas unidentifi neighbor case observ intern speak republ dire strait seem incap relat patriarch faik tamer levent believ son nusret reha ozcan failur mehmet mehmet ozgur reluctantli acquiesc faik order youngster zafer berk hakman torment dream frequent meryem banu fotocan fetch carri alper interest depict intern strife concern outsid threat plenti themat term cinemat style wearyingli evoc nuri bilg ceylan plenti shot move side side within frame render flat piec minim soundtrack direct closeup although nineti narr virtual standstil occas,1
532,watchtow compel nihat olgun simsek guard lone watchtow central anatolia live entir alon except occasion commun via radio fellowguard lost wife child accid shun compani result seher nilay erdonmez taken job hostess small bu compani soon becom clear abandon student rape uncl pregnant dare tell anyon eventu babi lone room abandon bu station forecourt nihat seher brought togeth nihat rescu babi seher difficult imposs along misfit prefer solitud power selfdetermin structur term watchtow mishmash begin linger shot landscap move within frame characterist nuri bilg ceylan subsequ includ interior shot washedout color reminisc zeki demirkubuz melodramat straight atif yilmaz selvi boylum al yazmalim 1978 classic lovestori turkan soray total copout nihat desol landscap tell seher admir esmer previou watchtow perhap satisfi effort,1
533,warn contain spoiler woman journey bu woman doctor doorman apart build stop ask question appoint learn fortunetel tell doctor sema fortun arriv sema apart sema fortunetel coffe turkish coffe commonli use fortunetel sit begin session thriti pass sort kick incit later transpir woman lost granddaught sema hospit halfway doctor sema sema girlfriend deniz standoff involv drug gun sema arriv gener resolv confus unsatisfi open sequenc shot shot deniz play fortunetel bu journey stop doorman final door answer fortunetel sema deniz truli bizarr turn filmmak alreadi dimeadozen sub par turkey weve wave fanci themselv theater impresario stage drama room support melodramat approach kick 30 minut mark abl anchor myself stay interest,1
534,spoiler insid pleas read unless youv clint eastwood million dollar babi hear glow critic friend heard spun knew unexpect territori heard magnific readi,1
535,900 ago briton invad ireland intent elimin irish race werent enslav kill irish women forcibl mate scottish men bear scottish children descend protest northern ireland mention utterli insult person name maggi fitzgerald usher arena bagpip hey expect gaelicread trainer irish histori notic robe read mo chuisl mo cuishl,1
536,prais case jump bandwagon critic nobodi clint eastwood,1
537,madefortheoscar finest total rubbish oscar won forgotten annal histori gladiat thank classic hollywood tradit focus chic subject chic controversi women box merci kill disabl unfortun either,1
538,prais million dollar babi receiv critic baffl connect emot level stock hillari swank move amateur boxer championship contend practic clint fail impress perform clint morgan freeman continu highli overr drag consider third act manipul minor dissent opinion voic,1
539,,1
540,pleas forgiv cute subject line intend throw spoiler evalu total honesti sometim necessari summari read hundr elsewher site evalu read youv alreadi note came hope transport ride happen mystic river directori effort eastwood frankiei listen morgan freeman scrap voiceov congression quarterli boy cri convinc earnest inner beauti hilari swank maggi impress okay evalu,1
541,strike qualiti origin strike failur lack integr compos five subplot unsuccess merg togeth mostli renown mix unprofession insuffici bunch tvseri boom turkey profession turkish german,1
542,lack integr coher explicit inabl deepen stori except user rate close 8 unrealist play smart attempt link five stori link simplist unabl provid realist pictur social turkey content gave emphasi upon sensat popular each known turkish public intent famou face domin content artist concern vote 5,1
543,attempt creat histori turkish lack present comprehens effect profession camera present theme face true self hinder lack motiv compar eskiya contemporari turkish,1
544,sometim wise set asid prejudic against consid merit contribut knowledg societi produc,1
545,crap masterpiec babam ve oglum happen lookalik cagan irmak,1
546,nice attempt improv turkish industri perform player praiseworthi ineffici screenplay kidnap fikret dialog mustafa sometim hilari tension expect ridicul speech caus lose attent desir kidnap incid fikret kuskan nejat isler success small basak koklukaya awesom despit abov neg 6510,1
547,scenario hold piec togeth cinematographi cut,1
548,sound harsh finish inde finish turkish wast hour,1
549,turkish except classic eg guney recent sever modern turkish includ excel gegen die wand monkey babam ve oglum nationalist rubbish kurtlar vadisi son osmanli yandim ali expect issiz adam sign shot babam ve oglum consid masterpiec surpris commonplac special convent cinematographi okay hunal adequ birkan ridicul shine happytobebrid face caricatur profession success heartless lone male known type age except temporari relat whore modern unpredict femal fall behav moron blame alper leav ada left earlier suck close relat bride motherinlaw preserv sever afterward piti irmak spent potenti produc cheap drama gain soap opera watcher,1
550,irmak tri demonstr modern wellknown intens base specif area stanbul heavili focus dramat final wholli torn stuck turkish tradit yesilcam moviesand europeanampamerican percept dialog alper ada stuck superfici liter maybeth success chosen reflect common place appeal mainli turkish masterpiec turkish histori familiar consid footstep transform turkish technic,1
551,cagan irmak previou tv genr soap opera etc success abov averag hand definit,1
552,tasteless convent camera direct vainli deeper messag none cri low qualiti soap opera obviou background unexpect sex erot bodyguard fortun typic turkish featur our unfortun attract relief higher aspir particular enjoy nonstimul entertain cheap stori honestli puzzl select ye festiv competit,1
553,heard watcher everybodi someth issiz adam amaz catch heart mind tell alper adasto honest definit pure simpl everybodi someth tri speech etc issiz adam overlook someth deep,1
554,differ primal cagan irmak dish drama use expressionist languag romant theme origin written accus modern social convent coupl relationship consider usual bring advers social light despit expressionist compon lowdegre attract attent live live lover meet pessimist mood dialogu use meet coars commun coarsen until tender flower none impli emot wholeheartedli basic fell realiz meant each,1
555,across modern stori turkish guess contribut popular boxoffic believ oldfashion discomfort busi fall monday tuesday break wednesday forget thursday buy guess kept dure apart depict modern citi quiet success isol hunger dilemma freedom featur strike manner prais power neither logic nor emot,1
556,critic sick place turkish villag inner turkey etc therefor contemporari support incir rece simpli sexist unrealist fantast theatric below averag angri furiou die former boyfriend fake drunk abysm line cheesi consol turn averag,1
557,incir rece surpris turkish serious disappoint problem neither nor storylin develop simpl usual built simpl simpl wellcraft present welldevelop relationship intend tell dialogu event follow each build strong relationship constantli need assum intens intens relationship relationship superfici intend present beauti sort collect beauti photograph remind photograph nice istanbul becom stage inspir shot,1
558,incir rece fig jam incir rece gizem safak pekdemir repeatedli ask custom tattoo shop ask herself question difficulti keep eye open daynight turkish produc gener tend nevertheless drama wast,1
559,rememb stanbul cri eye ball despair live ankara ordinari process true logic error help lost realiz error mehmet gnsr irrefut becom recent strongli detest berim erdoan ankara capabl touch heart spent ankara 90,1
560,yesterday london pleasur took mehmet gnsr becom,1
561,basic variat beauti beast kerem deren focus experi stanbullu eyll farah zeynep abdullah nearfat accid result loss shortterm memori help recov friend berrak ceren moray island bozcaada locationtrip encount tekin tek engin akrek artist acut agoraphobia forsaken sophist stanbul eden exist seasid home matchmak child glen serra keskin compani eyll exist rustic strang attract welcom altern hurlyburli contemporari stanbul juxtapos eyll current confus state mind analysi happen past loveaffair tekin becam passion side despit ordinari fell left belief return metropolitan stanbul accid subsequ memoryloss caus read paper tekin fate creat idyl bozcaada full sunshin quaint build unpopul caf place harass citydwel escap eyll misfortun advantag tekin true clichd moment involv lover beach abdullah extrem unconvinc commun disord state mind nonetheless bi kk eyll mesel entertain,1
562,site summari read weird grubbi reclus upto proclaim rememb fell descript convolut confus call engin aki bunch agre weird grubbi farah zeynep abdullah definit charm storylin muddl near imposs kept track moment next simpl present hour tv showand commerci 45 wouldv,1
563,echo sever classic hollywood aan irmak unutursam fiilda whisper forget provinci town sister hatic farah zeynep abdullah hanif gzde ac becom enamor rich boy tark mehmet gnsr tark fall hatic resolv becom profession singer elop stanbul fortun major promot kemal grkan uygun hatic entir career built deceit claim written lyric hit song herself stolen sister talent poet younger,1
564,racism often unpopular criticis messag often asid warm fuzzi nasti racist messag racism gran torino racism racism crimin nonwhit racism,1
565,despit rave mainli write clint eastwood perform everybodi els preacher hmong forc tell accord imdb mostli true,1
566,problem begin ill simpli mention chronolog order barbershop clint teach thao interact lamest joke anal sex carpent barbershop accomplish clint racist remark friend irish foreman priest recast near priest walk clint hous priest call clint name clint keep correct ask call mr kowalski predict late priest call mr kowalski clint call walt accomplish anyway edit continu moment exampl sue hassl three black clint truck drive continu crane shot three walk talk clint care move okay spoiler retard clint die stand gang earlier empow neighborhood stand report name rape beat sue clint suicid mission somehow tell polic someon wit hell wit speak ridicul cours kid inherit car care inherit tool tool brought togeth tool use allow plagu thao lock clint basement demand laugh suppos seriou moment guess vast major filmgoer moron oh,1
567,gran torino dir clint eastwood 2008,1
568,american peoplebut sorri crap hollywood mediocr full higher similarli theme harri brown pointsnam finish leav cinemabut jaw droppingli viscer consider realism cinemat power,1
569,eastwood shown art moviemak confus abl embarrass amateurist ye begin top grumpi racist cynic onelin amus turn embarrass spectacl write edit moviemak boy next door gutwrench head spin display amateur tri earth eastwood adopt children children friend somebodi huge favor includ beyond connect asian kid fix wash machin basement embarrass alon execut wait happen eastwood stare hand korea expect loos cheesi whether laugh cri barber initi amus barber eastwood grumpi routin tri milk introduc boy depriv skill domain men teach men curs embarrass leav theater drunk simpli destroy brain cell store save uncomfort flashback rest hope mr eastwood blackout hope qualiti return hope major imdber grow qualiti top 100,1
570,coupl ago clint eastwood amaz job sadli major job convers awkward stiff turn situat becam embarrass sadli clint eastwood keep walk bee wang ahney total unknown major among job class greatest line surpris figur twist turn,1
571,industri midwest known walt kowalski grizzl white ethnic oldtim pc whose car bemoan loss neighborhood citi known fair number kid thao hmongamerican kid parent known neighborhood walt neighborhood transit sign decay live tend timer walt hardwork immigr neighbor whom paint broad brush excit gran torino rave portray familiar sadli appreci premis happi hmong hmong profession nonhmong asian play came dialogu lack credibl clichridden taken serious,1
572,perhap aan irmak ambiti shorn sentiment karanlik takler dark concentr egemen erdem akak loser live stanbul less salubri suburb mother glseren meral etinkaya believ potenti succeed truth egemen gofer advertis agenc run umay derya alabora unabl toler home egemen spend offic eventu grow unbear decid cours chang forev,1
573,success babam ve oglum moviego herd under impress cagan irmak filmmak next gem hate straighttovideo pseudothril stuff afterward hope fantast ulak member latter bunch sad vindic badlydon disorgan noplot confus flop irmak produc,1
574,expect critic disappoint critic accord trailer offer classic religi saint tri teach human lesson writer critic religi stori saint miraclesh critic nice polit accord messag writer gave opinion blame faith believ fairi storytel messag dedic child listen fairi tale opinion tri implant religi saviorssaint stand brave devilish kill our reveng our dream messag disappoint expect expect bewar critic art costum children unexpectedli ambient build horizon histor villag,1
575,develop amazingli breath expect higher higher happen ask yourself question tortur ye complet tortur piti wast easili thisthat turkish shame,1
576,turkish produc throughout contrari meaningless cheap filmmak ventur busi owe aan irmak therefor debt earli babam ve olum success boxoffic irmak tri transform tell myth develop choppi sketchi deep predominantli weird overal perform common biggest theatric attribut appropri cinemay theater messag artless filmmak tri,1
577,happi turkish reach intern standard term technic featur ulak decent camera light costum creation shot convinc dark use turkish,1
578,european viewer certain gener instantli recogn intertext nadid hayat nadid willi russel doubl bill educ rita 1983 shirley valentin 1989 aan irmak retel widow grandmoth nadid demet akba return complet educ stanbul univers thirti hiatu initi teeth troubl research trip learner professor sevil aki southeast coast encount costa figur captain yetkin dikinil fall boat,1
579,claim 2001 enter 2007 rais suspect entir scenario stolen highli inspir stephen king,1
580,2001 turkish theater bana dle wsh luck straightforward tale learner bahadr rza kocaolu hold class gunpoint spent schoolday torment socal classmat believ strike local media polic forc gather outsid window school readi shoot moment bahadr forc classmat admit guilti secret public therebi extent live ruin elder himself includ,1
581,hayali chan dream chan follow predict path cleancut cihan okan yalabk rent hous outsid stanbul discov cost haunt specter etin tekindor coupl agoni wonder came manag catch specter discov came place,1
582,kabuslar evi hous nightmar 2006 turkish tv taylan brother xfile ripoff sir odasi 1999,1
583,countri men storylin develop cinematographi manag disappoint greatli crappi anticlimact,1
584,potenti read rave intrigu trailer wonder took ncfom local theater hey crashthat play local surpris releas dvd academi award shown possibl ncfom slip cracksjust crash burn rage fire turn compel background protagonist antagonist,1
585,tri figur prais critic acclaim besid heard tv ad direct coen brother gener rate imdb credit roll sat scratch head confus 88 rate gener speak tend agre rate variou receiv imdb ncfom except track record problem starter novel innoc bystand loot loot innoc bystand keep run innoc bystand kill next sheriff bell wander aimlessli behind protagonist antagonist next chigurh walk oxygen tank weapon matter shotgun huge silenc stretch believ walk street immedi chigurh light gassoak rag car street flame rag stick car kill moss unceremoni matter kill wife final dream bell bunch tripe obvious imagin ncfom guess happi ultim couldnt past shortcom,1
586,tie neat packag someon unansw question arent consider messi leav ask key question philosophi wonder situat hero hero agre moral etc draw begin power sometim messi,1
587,plea messag board someon pleas explain insist hand fed obviou enjoy use symbol,1
588,coen brother america talent string terrif behind chang cormac mccarthi controversi novel front runner oscar ceremoni,1
589,coen brother succeed possibl nihilist histori divid mose red sea greatest opposit side frustrat enjoy,1
590,news use brainpow pay attent each line connect dot along refreshingli nonhollywood,1
591,countri men chock basic structur error storytel filmmak common hold minut outmod viewpoint simpli intellig appreci deep brilliant art countri,1
592,countri men remark gee murder clever miseenscen ask len use strangul shot skeleton countri men cheap 78minut gunmonsterchas b javier bardem play anton chigurh monster frankenstein max cadi cape fear childhood nightmar death personifi,1
593,trailer countri came along mesmer introduct wanton killer seemingli strode path place determin along ride critic glow prais glow oscar win perform javier bardem sold miss theatr home anticip began storylin laid heck josh brolin excel job mention tommi lee jone workmanlik laidback perform cours javier plod along okay stick grow develop hour number foundat laid javier play less remors toad els play deadpan manner lord texa worri critic assur javier perform hour wait credit kid hour play under karloff makeup frankenstein folk bori believ sympathet drivel hate associ decent moral play decent hope futur stink pile manur oscar note effort academi award ill award win pass kevin costner mr brook god sake pleas someon tell refund hour spent heartbeat,1
594,mention bloat dead bodi dog human wouldnt die,1
595,violenc steer clear,1
596,liter scream pain throughout tri amount effort prepar agon nonend,1
597,properli explain develop occurr coen writersdirectorsproducersassist care,1
598,suspens act etc fire stop stop wtf hell happen critic gave nor user score toward disappear heck woodi harrelson hadnt stop middl,1
599,bias against lebowski amus similar theme involv suitcas full cart event suitcas lost inevit leav dark eventu fate,1
600,spoiler loos line random resolut line contain spoiler compliment,1
601,rate top 250 won 4 oscar osacr won pictur fuss slow,1
602,taner levent zmc success tycoon run advertis agenc set fair attract wife bennu yldrmlar larg hous faith chauffeur gkhan atalay taner unaccount slit chest open knife later slash wrist turn unconsci stimul sight someon appear televis,1
603,level,1
604,imit polic academi 1980 complet nonsens perform turkish comedian togeth noplot strain drama full hand crew respect tv career join togeth unaccept shame sad bear wit mustafa altioklar descent moviemak career earliest istanbul kanatlarimin altinda agir roman fabul follow career mileston guess sad hope near futur talent cinematographi style tell rare abl creat imaginari remark hold place our memori,1
605,connect student teacher compet student son princip,1
606,hababam sinifi 2004 version nice comeback tradit theme 2005 releas test limit set armi ridicul opinion tradit releas total disappoint lovabl storylin extrem portion seem filmmak use variou foreign lost link lost theme chaotic class gave teacher hell manag win heart laugh left extrem annoy releas hope devot storylin valu concept 510 bebe ruhi psiko,1
607,coen brother appeal anyon enjoy slow pace overthetop act borefest impress collect annoy person avail seem anywher despit plenti masochist,1
608,okay heard litani accolad receiv heard black coen brother supposedli genius industri listen friend discuss creativ wonder none repeat none appar confus whether seriou comed mind element fuse togeth twist fashion outofplac canadian humor,1
609,classifi miss opportun storylin worthi noir perform william h maci crumbl under weight crime coverup taint coen brother directori style intoler amount quirki inject singl situat taken alon each quirk deal stomach,1
610,repres fail turkish 2000 cheap sexploit randomli assembl semital semi famou nonactor randomli scatter simplist pop refer nonrealist written summer homework appeal perhap kidult wast school search daydream flashback moment,1
611,modern reboot classic base novel rfat ilgaz appear late seventi materi seem extrem familiar nonturkish viewer strong echo chaotic classroom comedi st trinian saga british blackandwhit nation servic satir order order 1954 notabl carri sergeant 1958,1
612,write thison talent funthey tri version hababam sinifbut couldntal copi copyat turkey male armi 20the hababam sinifi armi school timea name versionnev ta u easili hababam sinifi turkish celebritysal face known artso lover easili act talent fake smile kiddi,1
613,explain hababam sinifi hababam sinifi filmsit class student school call themselv hababam sinifithey class yearsthey teacher studentsin person alon togeth place hideeach properti laugh youin turkey student hababam sinifi tri,1
614,hababam sinifi askerd remakesequel 1970 hit adapt turkish satir writer rifat ilgaz novel moment bunch heartwarm stori memori hand abomin attempt capit naiv memori,1
615,reboot hababam sinifi base book rfat ilgaz basic less provid excus comic sketch involv gull success educ includ blent kayaba genderbend loveinterest involv arzu nehir erdoan belov kete mete eken return school hababam sinifi learner guis educ halit akatep,1
616,beauti wit perfect five mask replac mehmet ali erbil proper,1
617,curiou stirringthes men wellknown comedian turkeyso expect side posit,1
618,player mostli known individu roll sloppi dialog unnecessarili detail serv subject teas clich success photographi weak camera angl background pick care touch eye tast unnecessari loos target bore chang mujdat dogwolf convinc artifici simpl comput retouch makeup laugh sever stand dure shot hurri,1
619,guess turk nation audienc wit exorc alreadi mention sever eye ordinari citizen turkiy safak sezer succeed laugh use abil enjoy moment reactionfear captur satan bathroom clean underwear wet scare weekend expect rememb 610,1
620,fantast ask simpl full typic turkish word true realist line besid 100 bet shame person person anyway react person nonturkish translat word turkish die laugh 4 5 thanx bye,1
621,turk,1
622,expect friend told sort hire dvd unbeliev,1
623,harsh critic turkish comedi kolpacino oscar winner either import glue until finish lough guess,1
624,expect friend told sort hire dvd unbeliev,1
625,memor enjoy read written pinhead add heavili selfmed marijuana ridicul amount random happen damn discern tenuou connect charter member jeff bridg club wast nearli crimin steve buscemi need less john goodman john turturro student decid ape coen brother hadnt rent free coupon total rip dodg came final decid fill gap coen brother track sorri blame jerk,1
626,suppos admit rest humor tremend depend singl explet form becam dull five dure use 100 topless woman appear obvious insert shown corvett destroy predict unfold strang fade,1
627,absolut unwatch tri twice figur attempt suffici,1
628,certain sort cult classic seem intellig someon intellig therefor intellig,1
629,titl sound juliann moor jeff bridg glanc promis,1
630,nonmain stream flick blue velvet box helena depend sight gag scatolog humor heard gem wait forward greatli,1
631,tbl appar ladyfriend daughter tell tbl order inhumor comment gener kept tell friend expect togeth anyway alreadi coupl friend flabbergast couldnt identifi phrase humor refer heard daughter group use either check daughter recommend,1
632,sometim sometim unfortun latter case,1
633,recent interview jeff bridg comment becom person identifi dude play note lebowski develop cult follow interview ad prais togeth rate imdb convinc shot,1
634,spoiler ahead,1
635,pick line dialogu particular onealmost downright hilari twoth f word spoken 281 sentenc contain 144 sentenc,1
636,imagin anyon write spoof meet spartan seltzer friedberg pull spartan raider lost ark comparison serious ill afterward strong urg goug eye,1
637,midnight guess buy ticket honestli entir gigli moment entir basic crappi mix crappi possibl iq lower 30 kim kardashian carmen electra atroci sick kim sex tape caus entertain highli advis tri god sad grown men pathet,1
638,honestli hollywood happen keep fund cheesi writer scari carmen electra potenti stop portray parodi,1
639,disastr imagin barb shred wit,1
640,normal cri forrest gump fish schindler list pass eye tear shed consid myself lover appreci art genr includ cours zombi asid disast afternoon elicit emot anger,1
641,disclaim condit agreement free wouldnt caught dead earn idiot,1
642,write hope previou anyon slop entertain beyond spoof entitl disast inde spoof disast ye count disast spoof twister juno iron batman hulk alvin chipmunk ami winehous hancock regist disast selzterwat failburg shown lack sort write skill humor unfortun tortur date epic exactli expect twono refer cheapli remad someon inform satir copi past shouldnt seem taken trailer,1
643,friend suck hurt eye brain friend thousand afraid unfortun curios won worri decid friend told hundr curio sunday friend simpson,1
644,jason friedberg aaron seltzer,1
645,scari group hope laugh low,1
646,disregard rate abov allow rate low honestli 0 number although neg appropri left theater enter,1
647,surpris anyon friedberg seltzer team drive countless moviego suicid cinemat monstros havent garbag pail kid,1
648,wish lower rate horribl excus deserv fuel dumb teenag foolish 15 biggest garbag date learn suck friend basic suck suck major ass walk halfhour hassl disast juno 10000 bc mess zohan indiana jone irrelev hundr unfunni rip comedi spoof spoof less,1
649,fall rare categori exampl 100 muddl whatsoev tri imagin episod incomprehens clip otherthat disast nutshel,1
650,left speechlessand breathtak shawshank redempt type liter rip arm throw tv husband bet keep longestth loser buy weekend beer happi lose kept skip sketch impress tin disast youd stapl genit tabl houritl less pain,1
651,list funnier disast,1
652,red light green,1
653,jason friedberg aaron seltzer talk america list boy hate releas date disast brought comedi date epic meet spartan hate jason friedberg aaron seltzer kid school cruis fail class possibl happi cs ds somehow princeton parent exact happen mad tv spoof mindless entertain hate date mind epic meet spartan disast notch lower meet spartan recycl previou drag youll tear hair cours badli,1
654,tv decid wouldnt pay,1
655,earli free rip total brain dead burp kick groin boob place lame societi parodi horrend unfunni lacklust shallow transpar unnecessari,1
656,youv trailer youv typic expect crappi spoof expect tri came saturday live mad tv sketch run number snl,1
657,overal user comment steam pile manur moment david carradin humili lowest ebb surein skit da vinci code trundl train wreck histori doubt wit hear disast fool dodg bullet,1
658,save save eye ear indign hear onelin promptli turn entir number therebi kill stone dead,1
659,past 200 theater walk 45 couldnt handl tortur anymor unfunni piec garbag although chuckl 50 left halfway mark,1
660,couldnt stop talk mind someon stop talk book along line someon stop talk colonoscopi dure diner convers word help tri remov stain left soul vomit experi onto,1
661,disastr piec,1
662,serious expect expect laugh five write crap clich spoof tell except serious need stop spoof couldnt scari 4 write spoof talent copi everyon tri afraid yourself favour rubbish,1
663,list filmmak parodi strung togeth weakest histori unfunni,1
664,person scari 13 late creator havent creativ scari 4 date epic humor late arent epic wouldv boughten blockbust 5 buck couldnt expect okay major annoy havent trailer enjoy trailer spoil past,1
665,word describ tri anyway,1
666,public forc crappi epic attempt parodi forc contend epic itself regard myself scratch head beg question hell receiv offici respons filmmak behind atroc theori,1
667,count hole ceil healthier brain cell ceil hole creativ humor act id compar foul smell rotten egg talentless friedberg seltzer date debacl trashi unfunni spoof exampl bullet bounc superman eye bullet poke eye gee hilari singl joke surpris hack keep fund produc flop flop,1
668,forgiv pun epic fill busi conduct york flight leav 7pm sever hour kill,1
669,date qualiti,1
