Row_Num,Processed_Text,Polarity
1959,dope flashback past op miss dope flashback past op miss dope flashback past op miss dope flashback past op miss,1
1960,seventh either grade,1
1961,prakash jha latest offer raajneeti ranbir kapoor katrina kaif arjun rampal ajay devgan lead heavili inspir epic mahabharatham godfath,1
1962,typic hollywood polit thriller clear folk nasti hero typic bollywood plenti danc usual gener conflict raajneeti neither polit thriller upend expect viewer disappoint deliv expect grant might richer western familiar complex polit countri approach isa polit thriller heavi dollop melodrama deal violenc ad numer rich color might huge entertain,1
1963,use bollywood overli glamor middl class awe rich law written order establish rule underworld mafia crore rupe meant lifetim wealth live less valuabl nobodi lit candl fallen citi call bombay milan luthria upon mumbaai era smuggler sought control sea apprentic chang mean crime altogeth,1
1964,ajay devgan rock seldom period drama bollywood histor lucki coupl month ago badmaash compani upon mumbaai complet set fast 90 latter set color 70 milan luthria effort ouatim authent worth set,1
1965,upon mumbai obvious tri capit success upon west upon america sergio leon fortun indian borrow titl,1
1966,script direct oh god dialogu ajay devgn wear white cloth ajay devgn versatil bollywood higlight career sad miss reason upcom bollywood baadshaho anticip ajay devgn emran hasimi milan luthria togeth,1
1967,manag entertain throughout hour run releas theater theater sake surprisingli turn pleasant worthwhil experi screenplay dialogu direct etc notch,1
1968,name number titl upon era citi countri past room plenti astound stori told complet nostalg peek gone upon mumbaai writer rajat arora milan luthria bring 60 80 mumbai citi tast onslaught mafia oper within care carv territori amongst themselv oper sphere influenc moot certain sultan mirza ajay devgan forsak land peer opt control sea rout smuggl activ,1
1969,theater revist recent dvd sheer amount effort breathtak locat frame costum set piec notch biographi haji mastan famou contraband smuggler gangster financi n estat businessman play devgan mastan dread don kill shot bullet certain south mumbai refer robin hood devgan turn fine mastan aka sultan tough tender hit root guy tri achiev ingenu strength accomplish complet illeg along mastan notori crimin n bomb blast mastermind dawood play extrem hashmi opportunist power hungri n crimin pathet isol figur clear hashmi overal attitud figur admir whom hold illus song liner witti n macho randeep hooda,1
1970,milan luthria bollywood direct cinematographi recreat 70 era perfectli,1
1971,upon mumbaai catch upon mumbaai mumbaai don less brutal hardcor compani satya perform lead ajay devgan prove par excel portray sultan mirza effortless complet natur imran hasmi boy avatar prove boy bollywood gangana ranaut drop dead gorgeou exquisit prachi desai innoc extrem randeep hoda prove abund talent gauhar khan item number classi hot enchant overal milan luthria mess hardcor violenc,1
1972,enjoy start till endthi deserv 10the awesometh direct milan luthria outstandingth screenpay niceth edit goodth dialoug awesom gruesometh song beautifuland actingjust ajay devgannow thisand emraan hashmi superb terrif romant roleth brilliantli play himkangana prachi act goodso guy watchth terrif,1
1973,upon mumbai,1
1974,surpris surpris bollywood style use bollywood start use,1
1975,base era 80,1
1976,drama pulsat grip direct song line strong relat haji mastan dawood ibrahim song superb,1
1977,list final glad chemistri cinematographi importantli poetic dialogu delici listen ajay devgan 5 movieshat,1
1978,research flash narrat inspector agnel boy mumbaai dream rule queen citi direct keep era happen add realiti celluloid background score awesom mad search internet olden era instrument effect,1
1979,fast grip perform,1
1980,direct apporva lakhia shootout lokhandwala guy glorif villain bright limelight fast pace keep seat throughout gun fire blood bath murder kill drag song sequenc song themselv wish extend uncut song enhanc version dvd buy dvd thu money,1
1981,base rumour base actual event crap shootout lokhandwala written direct rivet perform firstrat fantast amitabh abhishek bachchan appear heard incid dark sinist tensiv mood emot psycholog thrill charg puls pound suspens seem happen sanjay gupta apoorva lakhia ek ajnabe terrif filmmak titl eye catch overal manag simpl five crimin flat surround hundr policemen word,1
1982,superb highli recommend gangster lover,1
1983,vivek oberoi maya dolla predict sanjay dutt cop e ganpat song catchi mika betteri least 5 becam vivek oberoi award win himtushar kapoor gangster bhua fattu returnssmal abhishek bachchan amitabh bachchan goodcompar shootout wadala vivek oberoi john abraham averag wait vivek oberoi,1
1984,shootout lokhandwala fantast full violenc famou amitabh bachchan small lawyer listen happen abishek minut father son standard sanjay dutt lead polic offic sunil shetti arbaaz khan decent perform polic offic tusshar kapoor gangster improv childish voic vivek oberoi deliv superb maya deadli gangster actress amrita singh hot head mother aarti chabria sexi song play jism tusshar neha kaash mein suhaag raat karta ki saat,1
1985,night releas unlik sanjay gupta topnotch compar previou kaant musafir zinda reason theme appeal told complet compar sanjay gupta storytel henc optimist sanjay gupta bollywood promin sanjay dutt amitabh bachchan suniel shetti act togeth dark violent,1
1986,brilliantli white feather product lover base incid 1992 fire lokhandwala complex andheri india certain factual error gr8 cinemat experi portray brilliantli sanjay dutt shamsher singh vivek oberoi maya dola outstand suniel kaviraj patil tushar dilip buwa gave fantast highli underr due excess violenc regular hindi certain includ increas length exit climax cover flaw,1
1987,base event lead famou encount lokhandwala 1991 shootout lokhandwala gritti macho commerci portray event took lead encount,1
1988,men hero vs villain type tale problem vulgar languag ad effect background fit set dress sold th 70 u behind manta surv care 100 percent reason 100 percent care base anyway u join ride accomplish ultim goal reveng explain itself slow motion cool lunch explos bloodi usual prefer fit perfectli case tragic tragic hero bollywood 1010 u gay shootout lokahdwala bother u complet interest wack complet million recommend handl curs,1
1989,shootout wadalasaw shootout lokhandwala shootout trilog perceiv sanjay gupta portray regist polic encount mumbai polic 1982 drastic step stop menac manohar surv aka manya surv loos base hussain zaidi popular novel dongri dubai,1
1990,write watertight settl solid write hour keep edg turn event half zenith larg chunk shootout wadala devot highvoltag sequenc unlik recent raw reminisc 1980 shootout wadala firebrand paisa vasool entertain brutal electrifi theatrego experi packag content drama dialogu song perform avid moviego sanjay gupta deliv solid punch,1
1991,hope heard john abraham till date nice win nation award,1
1992,forc recommend speak hindi languag subtitl,1
1993,thumb forc john moviecomplet intern standard telugu version bollywood type appreci actioneveri genelia effort acp yashvardhan s suit himjohn abraham perfectli muscl agre statement bound duti unleash overal spoiler climax,1
1994,hindi remak south forc stand stick script possibl fair compar version remak compar appl orang henc wouldnt attempt deviat core script provid extra item song stunt happi nor inject unwant twist unrealist stunt stand script deliv entertain,1
1995,forc engross vendetta execut materi stand crowd requisit amount zing forc essenti talk heroism sensibl thriller substanc forc figur agenda recommend hot chemistri lead actorsth super villain beef cake john abraham put muscl forward,1
1996,extrem thrilleract bollywood john vidyut awesom actinggood decent bollywood overdon okay scratch overdon catchdrugdealerswhilemanagingarelationshipwith persist yetstubborngirlfriend genelia choic lead overshadow bout realist fight scenesthi move nice thrill includ kwabon kwabon shock climax john abraham hardcor polic offic,1
1997,john akshay,1
1998,success attempt genr john type meant rocki handsom actionthril accept viewer hit bigger,1
1999,forc 1 extent hollywood style song danc pure,1
2000,rocki handsom ua,1
2001,honest wasnt expect cousin recommend expect complet common bore full fight turn touch,1
2002,sorri john abraham awesom complet packag emotionalth opposit drug children whose kidney etc taken sold justic lie bodyguard save girl eye taken gave 1010 person fight evil 100 thank crew thank girl naomi,1
2003,rockstar speechless mark hell gave less mark song aye khuda song singer rahat fateh ali khan song preciou sweet rock alsoi speechless awesom john abraham act song aye khuda brust tear sad shruti hassan small girl cutestori copi care,1
2004,deadli brutal pack thriller move under rate review given paid critic deadli keanu reev john wick,1
2005,india decad 1010 superb john abraham class apart carri shoulder alon terrif brood protagonist fit deliv knockout grip slow build keep tenterhook start wow hollywood john abraham god move schwazzaneggar forget indian men half nishik kamat sunil rodrigu bow deliv super hit tribe increas child actress advic miss experi,1
2006,despit adapt rocki handsom manag grab major appreci direct screenplay fantast throughout lack deeper portray wouldnt recommend explor bollywood compliment emot felt stronger minut john abraham fantast clearli put hardwork effort shruti hassan small perfectli kid awwww cutest lt3 havent fantast worth minut theatr team rocki handsom,1
2007,rocki handsom outstand kickass till interv badass notch direct actingnishik kamat nail complet felt hollywood flickcinematographi background score forc faint sequenc death defi stunt keep engag throughout crave overal cut cut remak nowher lover wish involv promot shouldnt releas juggernaut batman v superman wish cool brutal gruesom,1
2008,recent dishoom rohit dhawan produc nadiadwala grandson entertain 2016 124 minut set india tell kabir shergil junaid ansari ishika play john abraham varun dhawan jacquelin fernandez begin revolv offic assign mission kidnap cricket player biski use complet task atmospher person recommend,1
2009,entri bring smile sit theatersthi entertainerno vulgar john given perfectli suit akshay khanna evil cameo nargisakshayparineeti mark line goodtwist turn play proper shock justifi runtim thingleav brain home watchdirect rohit shettynowher felt vfx usedchemistri john varun concentr ontot masala entertain worth,1
2010,packag full entertain,1
2011,impress houseful foolish slapstick abov averag houseful hilari houseful keep laugh franchis keep entertain,1
2012,houseful entertain situat laugh leav brain home set expect assum intellig twist etc enjoy relax forget,1
2013,houseful hold stomach pain due amount laugh movielik genr expect logic bone kick thenakshay split person act sundi sandyeveryon els decent support akshay kumar comic timingalso chemistri boy awesom screennev bore half laugh riot rate 2010 laughter earn difficulti enjoy core swear recommend,1
2014,houseful hold stomach pain due amount laugh movielik genr expect logic bone kick thenakshay split person act sundi sandyeveryon els decent support akshay kumar comic timingalso chemistri boy awesom screennev bore half laugh riot rate 2010 laughter earn difficulti enjoy core,1
2015,hous hous hous joke entertain,1
2016,brainless appli logic enjoy,1
2017,contagi sandysundi split person justic flick total entertain deadli combo akshay kumar reteish deshmukh abhishek core,1
2018,ero intern nadiadwala grandson entertain houseful four marri four girl houseful pen sajid nadiadwala entertain scope screenplay sajid khan tushar hiranandani sajidfarhad capit creat situat itself laugh loud despit preposter engag drama move swift pace flip side gag involv snake crocodil max sunni heena bobbi island seem rather preinterv portion drag bore rider houseful pose intellig might appeal section insert sake fail impresssajid khan deliv promis entertain packag drama sharper henc entertain complain narr style u madcap comedi u wan na spend hour hall houseful u stress buster,1
2019,houseful titl theater houseful laugh floor hold stomach wait oh god let fast,1
2020,awesom fabul dialoguesr enjoy,1
2021,expect expect totallyentertainingmovi till 2012,1
2022,super entertain ehhhh p,1
2023,kevin sinbad poor singl live pittsburgh hamster small apart orphan kevin brag grade school classmat wealthi troubl none getrichquick scheme pan kevin debt local mobster collect keve speed airport catch flight mob heel kevin overhear opportun lay low awhil airport termin seem gari phil hartmanand children wait camp friend gari 20 kevin seiz moment declar himself dr derek bond dentist gari kid gari delight home heavenli suburbia kevin suppos speech local elementari school career okay kevin learn reput strict vegetarian horror shower gift parti kevin wonder soon learn truth ident spiritlift sinbad kevin lovabl despit scheme hope happi hartman likewis deadpan putupon lawyer realiti problem overcom set costum nice cheer yourself fashion laugh till cloud overhead gone,1
2024,theatr 16 against public rate low sinbad phil togeth deliv punchlin guy suck comedi suck rate effort seriou comedi deserv fine clich cool deliveri whoever gave low score someon genr goofi corni stuff 1 1 100 comedi amigo,1
2025,humor act dramat written,1
2026,heard comedian sinbad until five minut hook laugh slob moral lesson ordinari need learn sinbad save els enterget entertain flat hyster phil hartman sinbad major wish sinbad mix jim carrey eddi murphi sinbad goe televis whose line anyway,1
2027,preview unfortun theater becam rental blockbust rent pair sinbad phil hartman leav airport hilari sinbad tell jason caress wheel woman hold pervert jason caress woman lol hilari begin alltim anymor overhyp garbag da vinci code teen slasher psycho run scream sinbad wine critic sound someon need woman hilari houseguest comed gem comedi live worth hasnt worth buy add collect,1
2028,kevin franklin sinbad himself debt forc pull hoax centuri pose affluent dentist suburbia usa natur hilar ensu franklin street smart conman forc adapt norm convent middleclass white america expect conserv dentist host bite chew franklin turn upsid readi rais roof lol,1
2029,hous guest pleas view along line air adult humor satisfi viewersth imposs phil hartman bogu sinbad read sign said derek bond let phil tell info desir bam impostor hous pose camp chum sinbad outrag stuff troubl ident reveal recommend rent buy,1
2030,colleg 1995 hilari age 40 sinbad older perspect sometim hyper excit aspect minim mainli sinbad team phil hartman coupl comic book style gangster weve 90 ie dad cop halfman hous late phil wife brighter abl sinbad impost let slide caus sinbad phil sinbad school assembl sinbad parti hous sinbad reaction phil call activ sinbad phil chemistri togeth phil hartman number comic 80 90 longer chri fare river phoenix corey haim jefferi jone houseguest ferri bueller funni gone zany share sinbad fond mcdonald mcdonald burger tast qualiti mcdonald burger king number fast food downhil laugh said list favorit 80 90 age youth,1
2031,comic geniu sinbad phil hartman runofthemil dumb turn wonder likeabl tourdeforc premis basic fish water ye gangster dumb theyr annoy messag mile,1
2032,ignor kid appreci ignor colleg student phil hartman surpris deem geniu myself sinbad contribut laugh youd expect underachiev hood hook white surburbian sinbad bring lilli white commun zwickley deconstruct puritan valu custom becom accustom sinbad white let loos pass wine bottl danc brick hous sound perplex subject matter wrong begin sit laugh enjoy underr 90 lead late phil hartman,1
2033,akshay kumar regular featur central import ala welcom shouldnt preconceiv notion esteem imdb portray goe gener concept akshati loser emot turn comic ode earlier flick highli recommend entertain roger ebertrajeev masand houseful ps gip noida theater half full tuesday laugh reiter enjoy enjoy cheer god bless,1
2034,hoseful clearli sajid khan stupid dumb houseful gf audienc hall laugh enjoy 4 5 rate review wors bc worst kite justif sajid khan houseful fulli entertain 8 badmash comapni kite gave kite 1 badmash compani 0,1
2035,houseful undoubtedli akshay ritesh comic act boman irani steal half ingredi watchabl least reason everybodi support ok momentsnobodi forget everybodi laughssajid won doubt audiencesth song apni toh jais tais fantast indian audienc support comic therefor houseful maximum support becom blockbust hitfin indian whenev healthi,1
2036,akshay kumar singh king 2008 gave flop until houseful 2010 de dana dan 2010 flop streak continu until desi boyz comeback base happen uk base recess problem akshay john lead live until ression start bite becom jobless becom stripper earn money john girlfriend dump carri happi fill execut akshay kumar sanjay dutt steal omi vaidya guy idiot courtroom drama silli entertain nois desi boyz subha hone na de jhak mar ke awesom akshay loud dud tee maar khan overal masala entertain box offic hit,1
2037,guy eye strong content drama u dramedi akshay kumar superb hera pheri garam masala strong akshay kumar john abraham continu improv skill johnin steel sanjay dutt unbeat typic roleand akshay kumar typic outstand seriou akshay except handsom anupam kher deepika ok interv gorgeou chitrangada steal professor guy miss miss entertain dose,1
2038,let start tell u akshay shahrukh enjoy awesom enjoy ra bodyguard forward next thank u vote u rock suppos write line gon na put random word,1
2039,nice movieit laughtersgood songsgood storylin conceptth predictablecomedi start endsanjay dutt akshay awesomeanupam kher,1
2040,akshay kumar aw except patiala hous lost hope nice bang direct novel direct rohit dhawan consid bright futur,1
2041,trailer suggest shoutitoutloud akshay kumar pleasant surpris punch strong combin akshay kumar john perfectli fine hottesti bollywood leav scope anymor glamor dialog wont forget 6 feet ka hoon aur tum 5 feet 8 inch ki lagti ho togeth kudo writer effect tie uk loss issu besid four lead commend perform sanjay dutt anupam kher silenc omi vaidya akki worth bet lol song nois desi boyz jakh maar ke subah hone na de cheeri,1
2042,2011 akshay kumar undoubtedli baap bollywood hit raon readi singham bodygaurd n easili,1
2043,desi boyz entertain whether pass flick,1
2044,final fantast remak south indian bodyguard readi disastr remak singham forc,1
2045,shiva akshay kumar smalltim con fall priya sonakshi sinha pictur enter sixyear neha inexplic believ shiva dad wasnt shiva becom object threaten attack gang deadli crimin seem tri desper save shiva stumbl upon deadli secret secret small town bihar town terror ruthless person nassar,1
2046,finish rowdi rathor masala recent akki contemporari pack punch style kick bruce lee deadli tough arnold schwarzenegg experi,1
2047,today chanc rowdi rathor honest impress move masala entertain dabangg typic reveng epic entertain half mainli romanc half actual grip twist turn doubl actual twist interest ye move toward chang full storylin confus said 3rd biggest open bodyguard agneepath song chinta ta ta dhadang filler rowdi mix akshay kumar shine reason execut doubl awesom sonakshi sinha prove averag start dabangg rest ok rowdi rathor typic critic critic masala nowaday box offic collect proof final result ye crtical acclaim expect earth major mentio akshay kumar arent akshay wont akki akshay kumar,1
2048,full drama emot romanc indian recent script screenplay half consist romanc color song emot half half kick start,1
2049,below 10thi perhap entertain bollywood akshay bestwa expect moviebut turn unimaginableit awesomethi meant break bollywood record wont surpris break record dabaang reach closer record idiotsthi splendid busi monthsit wont surpris reach 300 crore barrier tooakshay e consid bollywood current easilypleas note paid review akshay kumar favour nutral agre review filmi urg view hallsthi everythingromancecomedyactionthrillit wont let singl moment,1
2050,holiday deliv thrill relish energi slick thriller keep engross enthral captiv thank fascin premis watertight sharp screenplay holiday mass class equal sheer brillianc fierc leav clutch edg seat plenti absorb pace intellig proceed akshay kumar gratuit sequenc win holiday mostli delect akshay kumar engag entertain recent,1
2051,word flick,1
2052,holiday ar murugadosss ventur bollywood remak tamil thupakki product holiday start thupakki due reason delay,1
2053,huge akshay review seem bias toward deni complet khiladi,1
2054,usual dose akshay kumar strike chord holiday soldier duti militari dia agent mission save citi cancer threat sleeper cell captain virat bakshi akshay kumar fearless tactic plan behind step smitten bold saiba sonakshi sinha capt virat woe ladi save citi,1
2055,pack tale begin virat bakshi akshay captain indian armi mumbai holiday taken sahiba sonakshi allianc reject eventu side attract turn bomb blast occur mumbai virat start hunt chase culprit catch discov bomb citi virat goe track bomb behind form rest,1
2056,holiday complet bollywood packag dedic soldier border pack romanc thrill focus terror murugadoss showcas soldier pivot differ,1
2057,holiday recent depart direct emot,1
2058,akshay typic akshay kumar overact sequenc keep stick seat till ak motiv song reduc number pace fast regret nice don miss enjoy sonakshi differ polic armi tri convey direct murgadoss cinematographi fine,1
2059,akshay kumar dud boss genr,1
2060,holiday soldier turn fulltim mission save mumbai terror attack armi upon himself save citi mayhem compel fine direct finest murgadoss gave gajini akshay stunt jaw drop form impress lead final holiday fierc leav clutch edg seat plenti climax spectacl,1
2061,akshay kumar flick expect romanc thrill promis capt virat bakshi challeng sleeper cell network hidden citi romanc ladi saiba sonakshi sinah includ stake dedic countri soldier sacrific unlik throw light terror selfless act soldier,1
2062,holiday 2014 akshay kumar version compar tamil superb hindi version hope actress sonakshi appear appear holiday marriag akshay sonakshi villain exist shot chest head villain surviv shot implement reveng call sleeper cell armi behind akshay kumar akshay remind villain next villain suit vidyut jammwal opposit akshay kumar industri holiday,1
2063,akshay kumar won indian play posit indian armi nice song nice might instead 8,1
2064,akshay kumar stunt jaw break doubt hit write note sonakshi sinha wast freddi daruwala god villain,1
2065,hit akshay kumar akshay play similar 26 rather boss soldier holiday mission save mumbai defenc intellig agent gang sleeper cell tell mission sonakshi sinhaakshay play soldier courag save countri flawless tremend usual complet blockbust nutshel paisaa wasool,1
2066,smash blockbust brought akshay kumar prais critic taran adarsh rate 45 imdb rate vari 8410 box offic 1st collect low expect 20cr 1278 cr pick saturday earli estim collect rang 1215 cr sunday expect collect earn today occup rate north west hous full east zone averag hous prebook somewher 70 full night decid gross weekend hope result number akshay kumar outstand track nice komal mehta holiday huge success ve word mouth total super duper blockbust holiday teamakshay,1
2067,tire akshay kumar tire happili non sens hni full awesom dialogu deliveri sunil grover constabl sadhu detect cop detail case investig singl angl akshay kumar babi seriou gabbar total paisa vasool masala akshay kumar need seriou messag corrupt mat lena nahin gabbar aajega,1
2068,awesom lesson climax hu gabbar akshay superb dialogu need bollywood spread posit lesson countri least learn akshay oh god holiday babi gabbar,1
2069,grabbar indian nice flair,1
2070,awesom movieth lesson superb attract meat timeworld need type messiahscorrupt need punishedit messag courseakshay fabul rolealthough storyact topfabul perform awesom dialogu complet entertain strong messag akshay kumar prove versatil decad fit type rolei complet impress messag moview type effect societi prepar gabbar societi kill evil decent fare constantli watchabl lead heroakshay inimit energi personathough exhaust saltnpepp beardbut stilli wish type bollywood,1
2071,uponwhich gener need ignor corruptionto stop need fight ignor itkinda excit,1
2072,superb individu along fantast messag provid shape gabbar tire corrupt govern govern rectifi solid entertain laugh inspir overal akshay kumar corrupt govern hour minut,1
2073,set gabbar apart genr unabashedli massi tone decid charg social order brink anarchi formal faculti fail reprimand corrupt believ punish death yup gabbar mean busi fortun play watchabl akshay kumar money akshay complet staractor packag among contemporari alist hero bollywood due respect none alist superstar bollywood power sway mass idealist rhetor eye akshay sit listen rais voic shruti haasan play lawyer contribut pout perfectli unhealthi depend googl search introductori swoop deliv babi backseat gabbar car base internet research particular relev rollyourey kareena kapoor khan gabbar knockout portray news song cameo freed mouth corni line despit surviv tellatal relev today gabbar knock bottom genr breathless ode swachh bharat ps use 9xbuddi download video tube imdb site onlin,1
2074,akshay kumar sensibl nowaday holiday babi gabbar bang adityagabbar akshay kumar lawyer assist hero romant interest shruti shruti haasan lowli ambiti constabl sadhuram sunil grover swagger cbi offic kuldeep pahwa jaideep ahlawat villain estat tycoon digvijay patil suman talwar,1
2075,gabbar attitud,1
2076,gabbarisback singl swear thunder experi clap whistl content romanc emot messag dialogu singham rowdi rathor dabangg miss gabbar typic masala muvi messag hospit intermiss epic beyond except akshay kumar usual sunil groverguthi impress shruti hasan hot kareena kapoor cameo teri meri kahani chitrangda seduct kundi mat overal entertain 2015 cross 100 crore enjoy,1
2077,direct betterbut earn typic bollywood direct song item messageand courseakshay fabul ca bollywood masala moviethen disappoint direct moviebut overal moviedont judg direct scalese messag akshay gabbarh prove finest bollywood,1
2078,entertain power messag,1
2079,enjoy blockbust happili entertain strong power messag rid handl corrupt system happen song akshay kumar deliv power shruti hassan artist sunil rate 45 810,1
2080,gabbar common fight against corrupt justifi name gabbar biggest villain indian akshay kumar adopt name fear corrupt start mission destroy brutal,1
2081,ajay singh rajput akshay commando antiterrorist unit team call babi led patriot firoz ali khan danni firoz tell ministri win confid minor india prevent pakistan advantag hardcor terrorist bilal khan kay kay menon plan evil method caus fear shape form rest,1
2082,strictli respect art thriller might box offic collect commerci element romanc song hot babe unnecessari hyper sentiment larger,1
2083,final bollywood sens non sens box offic bollywood result continu flop releas babi babi word intellectu indian dialogu religionindian hindu muslim christian won million clap mid neeraj pandey prove master realist thriller simpl common topic hat akshay kumar sir power pack blow won million team babi chhota packet badda dhamaka trippl watchabl line marvel 40 min nailbit edg seat final critic given thumb open heartili except babi box offic climb,1
2084,rare extrem bollywood neeraj pandey akshya kumar gave babi background scorecinematographi half glue seat thrill tensionth effort put cheer none wast import play superb mean liter act sometim bollywood miss decad state finest bollywood,1
2085,mission babi success,1
2086,hat neeraj pandey impress attempt hollywood style spi thriller perform akshay danni kay kay menon babi success captur viewer attent till song typic bollywood nonsens betweenbabi talent deliv power pack along dialoguesmost sequenc hollywood tighter endoveral definit thriller buff akshay kumar fansneeraj pandey continu impress wednesday 26 overr 89,1
2087,proud indian wait filmmak neeraj pandey babi mean babi term content screenplay nip bud countri perenni problem call terror,1
2088,categor basi region countri mention titl regard india proud heard yell social media public low standard indian thriller either lack thrill copi hollywood agre o occas strongli recommend complain lack bollywood els stop complain crap,1
2089,rare across indian hit singl fals note babi writerdirector neeraj pandey technic par dispassion non judgment terror complet devoid jingoism extrem grip full mark produc bhushan kumar believ landmark except market devoid song babi finest indian cinemat credenti balanc behind neeraj pandey prove geniu prove possibl hey babi babya,1
2090,babi bollywood answer argo entir amazingli craft entir bollywood rare produc nowaday watchabl gem half play half 4550 minut engag remov eye theater biggest merit song background,1
2091,neeraj pandey babi winner writerdirector engross serv impress espionag thriller wellpac wellact 2015ha clearli winner,1
2092,neeraj pandey babi hand mix subject terror indian version bodi lie,1
2093,hat neeraj pandey rais standard bollywood throughout felt bollywood epic thriller bollywood execut effici manner akshay kumar won million add anupam kher actingit remind neeraj pandey 26,1
2094,stop compar babi argoa wednesday chhabbi except tens thriller creativ neeraj pandey huge tens enjoy babi els simpl complic profession hat babi team pleas bollywood grow stori babi keep entertain d stop compar start enjoy similar stori call dig itd pleas use chill,1
2095,buff excit ugli talk neeraj pandey among climax chabbe excit abl guess final start final weakest link chhabe wednesday thriller start till,1
2096,babi babi expect babi deliv,1
2097,outstand neeraj pandey wednesdaythanx ultim movieexcel directedbeauti act akki bang worth depict growth indian suggest movieit face terror final thank maharaja awesom servic,1
2098,compact seat bind flick neeraj pandey side accompani dedic power pack flawless king akshay kumarth pace per pandey rhythm strong messag climax nail bite increas beat blood pressur 26 trio shown magic awesom support impress boggl fight tapsi sushant worth level tapsisom tickl dialogu crazi bollywood eagerli wait trio next project futur miss,1
2099,spread airlift compel thank larg sterl akshay kumar suitabl weari suitabl levelhead anchor proceed fine rein menon play strength kumar snap reflex bollywood hero mode mostli calm grownup hold,1
2100,airlift awesom need hero akki inspir motiv unknown peopl trueindian patriot respect bottom forward futur akshay sir jai hind airlift awesom need hero akki inspir motiv unknown peopl trueindian patriot respect bottom forward futur akshay sir jai hind,1
2101,airlift 1 lakh 70 thousand indian safe move torn kuwait 1990 shown name ranjit katyal fiction mainli respons safeti indian kuwait ranjit fled safeti alon choos save indian,1
2102,gift indian akshay kumar raja menon team airlift biggest evacu told amazingli start condit 170000 indian gone clap clap clap theater,1
2103,start wazir bollywood road increas speed ye talk akshay kumar starer airlift direct raja krishna menon base event start kuwait rajiv katyal akki reach level busi abil refer himself kuwait citizen govern leav citizen iraq attack kuwait under order saddam hussain becom needless rajiv indian along 170000 indian live kuwait start mission run kuwait soon possibl tri commun india help offic help india factor emot nation cowork rel belong nation describ moment patriot raja direct superb akshay given stun usual compar babi ask ill nimrat kaur lunchbox dairi milk commerci deliv fine support shine wife rich businessman care mother kumud mishra fit absolut govern offic poorab kohli small support fine de di soch na sake small song perfectli situat tu bhula jise song rememb background score suit dialogu nimrat 34 minuet convers unsatisfi camp complain cinematographi shaki shoot edit fine indian flag wave airport staff jordan akki tu bhula jise song play brought whistl shout air india plane akki background vand mataram play emot goosebump overal indian largest evacu salut hero jai hind,1
2104,akshay kumar choic select certainli improv signific exampl holiday babi chabbi gabbar name move commerci masala potboil item song hero smash guy singl blow typic songdanc routin raja menon airlift goosebump fastpac grit thrill excit base airlift speak ranjit katyal play akshay kumar help indian govern collabor air india help evacu 170000 indian kuwait iraq raid countri critic acclaim ba yun hi barah aana raja menon fantast research feat record guin book record surprisingli unawar airlift consum begin akshay face issu iraqi raid kuwait onward turn nice twistnturn choreograph ice cake climax execut flip side length reduc further screenplay art direct cinematographi spellbind background score gel mood dialogu fine chartbust soul number soch na sake alreadi superhit among viewer besid track catch fast akshay kumar thumb usual masala potboil backtoback hit 2015 babi gabbar singh bli akshay kumar roll holiday babi airlift akshay kumar manag creat imag mera bharat mahaan avatar fresh pair akshay kumar nimrat kaur nimrat kaur realist subtleti har akshay kumar machismo thriller overal airlift nailbit realitybas thriller goos bump 455,1
2105,test sensibl stand clapjust aircraft lift case airliftit build half fli knock left center,1
2106,bajrangi bhaijaan next stealer industri often huge treasur airlift celebr need strike chord enter audienc memor goe akshay kumar soul huge reason achiev height screenplay direct notch hum worthi felt earli audienc serious indian standard rise highli recommend,1
2107,raja menon prove superb thriller incidentdirect superbakshay prove versatil todayoveral treat indian irrespect whose arereleas greatnear republ daymovi keep edg seat timebeliev babyakshay 2015 thriller detail entertain lineit face competit kkhh3 content king competit initialin longer run airlift shot winner,1
2108,airlift akshay kumar till date busi kuwaitakshay kuwaiti iraq invad kuwait realiz indian help 170000 indian u goosebump bore rebubl classi lover type patriot fantast akshay award airlift airlift theater u guy fell proud indian,1
2109,awesom realist depict iraqi invas kuwait direct raj k menon akshay kumar play q realist nimrat kaur entir crew,1
2110,airlift foremost heartstop thriller bollywood whose heroism awaken hour crisi engross moment devious script polit thriller ranjit katyal contact offic minist extern offic slim help indian govern,1
2111,base reallif conflict bloodsh took twenti five kuwait donewith sens urgenc immediaci bring aliv citi overrun under siegesend crucial messag stardrivenyetdrivel produc bollywood given alist possibl akshay kumar don producerwith convict hat creat crackl airlift prove qualiti indian rais akki deliv fantabul babi 26 vandemataram anthem creat goosebump stand theatr raja krishna menon debut landmark nimrat kaur femal lead okay comic nuisanc creat prakash belawadi said award satisfi,1
2112,airlift 2014 incid base search googl sometim largest evacu perform india list guin book record wait releas teaser trailer impress couldnt wait today theater complet overwhelm akshay kumar deliv powerpack talent superstar bollywood sadli perhap underr compar khan etc,1
2113,airlift whether talk direct actingit blow akshay kumar gritti mesmerizingunlik song sooth full melodi put item song base reallif conflict bloodsh took twenti five kuwait donewith sens urgenc immediaci bring aliv citi overrun under siegesend crucial messag stardrivenyetdrivel produc bollywoodoth nimrat kaur overal airlift filmsolidli execut act republ week,1
